 Bin (ppm)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72
7.10181	11.02544709	12.60365024	43.72607021	41.07435536	16.67005987	23.59154865	51.38258824	45.8123825	54.48575696	54.73008685	43.94315032	21.9826354	41.71084349	40.8339996	68.99645506	57.79377331	56.10752521	64.74195656	217.5436573	1230.475981	1174.815792	974.8994669	692.4139252	1214.60485	100.0489505	59.21510554	39.35645103	102.7338017	61.23843579	31.48481378	45.79797048	17.21137068	30.6319256	72.30764156	16.99648386	111.9810979	24.29136563	15.47457049	19.17135185	22.80030084	47.15764602	31.25711117	185.4172441	192.3000783	130.2298237	316.9436058	184.1984243	177.4210381	9.220130834	29.71138817	44.04338618	35.31647055	44.99331394	6.580323562	121.3129881	3.556597871	36.96216574	60.78905715	0.002004797	34.26945201	23.41949293	60.54850875	42.23633221	35.57638263	36.73705491	77.48073985	284.7817189	344.8954233	444.7557251	304.7320659	338.5767632	322.0187422
7.1176	2.849275421	11.83834073	28.61105434	23.15934021	12.97939649	22.40901285	29.32116966	13.32185694	33.76950327	14.93474347	24.22146244	31.96322609	27.1439481	19.58596087	54.4039447	31.0478081	30.19119463	50.28820099	409.4259611	728.5698461	491.603744	536.6409637	360.3251563	918.4899616	45.84834311	22.74054059	29.53595618	67.86228184	31.17312538	0.002004797	40.6149244	9.717624063	34.8977658	44.65014752	8.299793439	49.87420745	20.72202569	21.56626271	6.568399119	9.442254737	23.21917976	11.8457636	204.4204823	149.3773817	152.3429396	251.9944164	156.2180941	121.6926401	45.19981007	22.85759893	64.90314871	35.00097896	65.75579644	7.430264774	111.4054609	6.954625073	89.49646665	39.30618858	3.753917423	23.23096136	52.78700471	99.96749049	89.30661303	25.53919255	49.80476783	70.17686738	344.736934	134.1844086	439.480358	282.4451714	266.0798134	226.858206
7.1279	20.52207636	24.14826303	0.002004797	28.5252851	0.264222176	53.37827012	10.65131171	10.44488664	25.78616008	65.97421763	11.45376635	73.96745827	5.300853305	19.54248418	36.2936862	28.15000065	0.002004797	77.88282913	155.0050689	459.6003692	469.2967326	152.6878321	227.6999923	724.9611335	30.2655851	1.739189579	13.26799355	33.21389	11.99180533	0.002004797	23.8562725	6.687597791	2.267169624	36.02190523	0.002004797	43.21841387	10.38916835	9.87693628	7.68635491	3.904800292	25.07353455	9.137805601	133.1492339	168.0855909	115.0783333	193.0212606	100.9086545	105.6877265	67.73791805	22.19751509	86.924337	70.64101633	8.442343114	26.04013832	98.558616	35.4696959	58.78954917	46.81384777	7.103424198	26.21100073	68.53294272	69.19035063	58.62275477	19.46243546	44.19363627	57.542886	339.8432538	52.12665272	267.3608495	343.836387	211.868158	160.2842326
7.14058	115.4052711	131.857983	129.1327254	136.9544406	87.32848319	185.253618	123.2299343	116.3812247	418.199814	193.0212521	131.7438016	269.0898106	108.838364	169.168565	138.2029448	181.780275	137.1633007	160.6554898	354.2111104	407.0501816	873.985065	169.931725	414.0619753	389.9283706	22.92639008	1.808087856	4.258029968	22.59082061	17.18468307	3.518128471	55.19388813	64.45627347	36.37400645	74.03334886	47.874324	63.93729121	24.28790379	26.62914619	11.86355842	28.96755309	55.1609496	30.52285869	336.4098838	375.4844017	167.3785196	293.4223213	191.4337948	131.1754777	79.99669953	124.6470733	197.4280018	121.9772261	94.92915276	178.8256401	172.50931	174.9214914	83.73589685	201.7970937	130.4025236	170.6803997	82.67488897	95.87180504	117.1725156	28.84134212	74.2852317	117.7266333	342.9102168	112.2676988	456.8832629	220.8404368	341.7314705	94.43104031
7.1581	172.5459243	196.4505259	170.9638442	239.5151129	134.6464875	216.4334038	153.3664823	210.1992807	739.5228048	569.5893531	212.6252422	273.6195175	123.0804017	205.9395862	166.3196995	218.3419301	137.4737829	155.5720011	177.759901	152.4555148	455.2206746	112.6421736	134.9294107	225.2309571	0.45288502	23.04190222	0.279661934	2.33910756	1.599554083	0.002004797	31.59897163	23.25156434	38.66073751	72.72431402	32.30945345	1.224548431	35.04445805	55.03294775	34.26941385	36.84490217	43.4715188	25.72192083	151.3629571	263.7024792	24.40894127	127.5624327	0.022465698	157.2990463	42.47628767	32.63944268	131.3945317	135.8075426	66.64742247	78.45220001	161.5084062	100.7092143	58.63770991	162.0690956	52.66637954	122.3580151	98.40597704	163.1198434	152.837533	94.50913428	135.6633971	184.4751021	264.5426722	15.2593056	501.2213465	13.86452278	90.69685055	0.002004797
7.17435	1281.554071	1279.023766	1545.162178	1317.280835	1034.232853	1232.83382	719.4755502	633.425714	4649.957082	2637.126437	790.9967001	2260.52582	1128.908847	2037.678368	858.8080697	1313.496069	1006.252103	590.2180535	2709.617296	1989.329539	1618.654315	1871.085877	1817.749057	1983.572172	442.2337581	293.2152227	441.5123308	257.4811262	356.5139956	304.9752881	273.8488877	452.8989061	255.0436534	154.5514056	411.8581426	341.4718693	139.683108	217.9312894	235.5954555	208.5361079	115.0124205	139.4572098	979.1353982	989.2244836	744.7449986	1066.41303	676.0623937	895.703968	1230.084691	1386.254425	1354.751866	1439.239162	1496.309184	1601.204427	1203.981488	1884.893005	1659.154775	1837.127573	2008.823161	1861.872896	1486.596246	1870.837098	1468.502904	643.9298363	1043.766742	1557.018787	393.3605474	699.4827803	609.1960047	764.8202071	675.6263534	722.4590004
7.19076	302.6971377	290.0735396	772.430537	361.6349881	506.5378017	328.5707164	625.9220023	820.5613709	261.9491261	169.2849018	1219.350151	152.8276045	780.1999875	753.3031348	802.712123	616.4476928	680.1241638	502.5457268	0.002004797	131.5476682	884.8556503	18.01289956	13.62465183	200.3428553	17.35969913	87.82577352	27.96713463	2.208474913	11.19632456	3.480632926	2.508478191	39.91031572	0.002004797	64.55788729	16.69502134	14.47126827	59.99821272	0.002004797	3.483929145	0.002004797	26.69335855	13.23768326	0.002004797	36.91025999	13.41346399	60.13216992	38.20001276	97.91144954	91.72490171	146.1365728	27.84686912	84.52148468	60.96014548	78.98469331	53.95007683	100.5503637	96.70406381	65.60463569	134.1416149	89.88962605	71.49498082	51.67225098	34.14255703	31.14826046	26.66389888	49.36423642	471.4051695	216.8634032	385.0008758	208.020479	168.4395741	82.59213623
7.2129	40.93533836	93.89843586	165.7109232	62.73909174	34.6444607	24.05708517	50.33128598	51.2331432	4.693894976	2.295568967	64.52163737	0.002004797	45.46011515	53.81847126	204.9851172	22.71414609	45.71381782	32.2751496	133.971976	187.9778454	4.010541654	240.395149	224.5598761	125.2063094	47.70853147	35.39554333	53.36794991	77.95212441	4.063871886	31.02913404	0.002004797	0.002004797	10.95579745	0.002004797	0.002004797	16.91522104	0.002004797	0.002004797	0.802112381	0.002004797	1.29709691	0.002004797	2.900478189	0.002004797	43.16229258	0.002004797	7.594313548	9.872515428	0.002004797	36.31122872	0.103143943	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	27.20437096	0.002004797	1.062147463	0.002004797	0.002004797	10.57290434	3.395953591	0.002004797	164.3722622	263.9907328	264.914988	319.8877757	291.2415243	175.0010767
7.22915	0.002004797	6.884715008	33.36283678	0.002004797	0.792162468	2.730618674	2.724979588	0.002004797	0.002004797	21.46672517	0.002004797	0.221789664	27.59247304	0.002004797	21.28013128	2.834587951	11.10781537	34.03509904	166.1799183	141.9476311	93.40557609	206.8767464	164.925501	195.1952023	92.93078518	91.94376212	52.0662329	116.1800023	0.002004797	70.43857076	6.933246534	33.20682046	15.46200301	11.68144945	5.063424751	22.31880613	27.72745746	9.30427479	0.002004797	20.86717874	51.50998436	24.57751676	73.92407221	0.002004797	36.94714721	11.59678306	50.29263603	89.48469188	0.002004797	16.08354402	43.73644999	0.002004797	0.067489107	0.002004797	41.40308848	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	1.839304715	0.002004797	7.970147543	18.01846441	3.230173033	82.50563686	248.7008067	140.7822195	258.4128018	188.3770396	132.5295838
7.24265	1.686206219	2.735063913	7.012434785	8.395854261	5.644282096	0.002004797	4.202423331	1.039948885	48.85718758	0.331949183	2.938636127	19.97779244	4.871995793	37.22429269	16.16629211	12.61591297	25.6323735	52.87826788	242.3007601	118.2363505	229.6436745	219.4719536	223.8695711	268.6543708	153.4156783	111.6389189	40.03108063	175.1511772	30.22585627	104.6899808	38.83664565	25.87330075	37.0149991	37.33312429	27.64725312	53.44504781	33.89999453	31.96917303	23.00280017	33.2370157	69.03403698	39.19002263	53.61530194	97.72139429	15.00221115	89.11314848	73.6979853	127.6715179	7.812283661	17.99626818	39.88551367	11.90665409	3.147033664	11.00928391	59.36016435	3.611626342	3.143432836	19.75181806	1.707265585	12.40709355	9.055071491	15.81884243	6.588941848	0.002004797	0.002004797	8.451013261	97.0440858	256.3706789	203.2379352	288.943722	139.4806617	184.3263353
7.25455	26.81384448	0.002004797	4.283203972	5.018836963	4.335690092	10.27259006	2.014058199	3.354451131	43.60050912	0.002004797	12.84500653	3.658091791	31.99591366	7.01768869	30.10044156	31.5267378	39.07913203	47.94401183	328.8204488	113.7999425	211.7291892	294.7686036	293.1503232	290.9380114	131.0564391	91.85739867	62.02956023	159.0793814	53.05054262	104.4962046	26.47535379	25.77919548	18.29845696	39.28095445	27.41173995	62.45383148	34.20593028	37.53168077	21.75690049	36.2735571	62.89470742	36.03164454	30.89910961	123.1616284	9.760531275	100.5772733	63.28876703	112.7447844	6.149816118	10.96407276	22.1519877	30.30136231	0.63024979	3.518554607	41.41944454	5.526443887	5.854571136	35.51206699	0.002004797	21.44272331	16.98009691	31.44407974	3.837843171	2.842944925	20.27669986	6.418541373	63.34227432	161.0812376	222.240022	290.5380682	116.2883078	205.221567
7.26645	25.81666306	43.46762836	17.50227747	50.96183136	10.27403995	37.88384353	45.38682682	43.88936266	127.2314246	60.83360233	69.04101274	79.00497455	49.62385194	52.02936392	71.13100268	75.75386035	63.04159978	77.71037271	353.862044	225.7655664	229.4889378	312.5102172	341.7863971	308.1453516	127.9780221	86.4354614	100.8954251	174.4918216	80.3169826	97.8871003	51.65125999	77.24148983	47.41720481	52.84566033	43.03432945	90.20286576	55.85511289	53.5791841	43.35615081	59.25777202	70.07308889	42.87985193	20.83765991	120.6361821	24.86791336	97.56458936	54.43886845	106.5193852	17.42957932	0.735253945	65.39399447	55.26947004	21.61407395	13.99693682	61.94053423	21.37077314	33.35237032	82.74540021	0.794561837	40.42536047	49.8632828	73.79542767	34.91562317	43.41389427	65.12847201	31.0258941	126.3095962	188.5580875	185.379163	283.1277353	160.3691077	133.0031703
7.27987	141.9484118	152.6912092	227.9343683	201.2861778	143.2140207	158.8624686	136.9289092	148.9380882	413.3615814	224.1393546	207.2602074	229.9361202	124.5307525	192.9262532	122.3816345	126.7504709	111.5257926	130.8820838	2567.321796	454.1645728	1822.611573	981.913667	1161.122968	1947.614884	177.2965644	145.6764034	162.3240547	284.0986824	132.0628211	111.6621368	105.7498736	381.0382732	100.477879	89.8233652	124.2922587	295.0299394	94.97287974	90.49765011	98.85286945	95.80015869	116.6617932	78.99774121	563.8572407	195.3978271	366.8687531	186.1057281	687.5233374	395.7839403	319.0043281	344.7392752	884.3087785	508.4847292	421.6836351	351.1083435	372.3077346	631.8253652	703.5679558	611.0587579	578.0613827	280.8814367	476.25321	542.0912452	303.5258236	335.3191709	479.7931302	314.1294017	308.8764697	371.5644746	333.5841978	466.1729348	396.1688895	4300.883493
7.29534	75.37448324	90.4576807	82.65292085	64.92203817	61.51321282	103.8961685	84.17461566	87.99060684	258.0026173	140.2407592	88.58708949	145.9110422	76.22827226	93.58880006	74.14335823	77.29008344	76.56554691	86.03289206	1149.062567	703.074735	727.6486832	548.7220111	1189.095056	794.2109414	112.6004838	108.3133258	75.26229616	124.07531	65.06655381	76.53513077	73.25583199	126.0155674	70.22467953	52.10814817	117.2283702	153.6550628	54.88449899	63.68079289	87.92237842	55.49765114	70.32226429	50.48437317	210.0975646	98.14734154	549.8407425	98.93592409	262.4392264	531.5533673	107.1290376	525.4045593	253.2877073	157.7191181	146.4616396	131.9803749	153.9923545	201.2940476	215.3559441	215.529207	163.659945	118.330767	160.041428	188.8272063	145.7931606	119.0123251	149.083587	345.0284208	228.0443868	221.2508711	193.7216628	282.3901803	219.8170382	1245.33355
7.30847	166.0262455	182.1723177	221.6853074	196.8109843	169.669655	186.8095542	187.8401	180.8839317	346.6133323	264.4040452	224.4204981	255.2542313	221.7223986	247.518805	246.7849747	236.9079934	218.8602933	214.6827722	727.7978606	1633.244292	694.3554038	1374.361312	1145.596546	1166.707724	199.9473079	226.4948012	119.7031754	250.0669917	113.5766575	161.9052537	148.0552804	220.6849561	133.5061982	102.2201324	113.1799925	177.9129354	104.8543057	95.65694096	113.1964271	103.4876428	124.6614691	93.38915773	369.1091143	583.0908508	236.8750365	682.1387488	241.7011499	316.0831468	115.504722	179.9689528	261.8967632	160.1400022	159.3861253	116.7162171	218.6758055	195.9687908	196.9560778	255.0382391	143.0724379	146.26093	173.1857644	205.9984463	382.3662645	131.0923725	181.8554443	245.5919558	2084.292398	2150.567159	2542.855344	2315.672266	2577.640671	1020.510329
7.33036	297.511637	309.579703	401.1171802	339.2077336	289.5244907	293.441426	283.0800709	410.560198	1061.417346	1120.521946	602.111613	1172.970404	260.6716953	343.7757525	289.730709	300.5303393	249.8806935	232.4422507	1919.096848	1421.481883	1346.589923	1410.069723	1344.05612	1404.850977	1067.584264	726.7208893	1032.408193	803.3028029	653.493378	707.7531989	328.6778281	325.4671909	266.9265793	270.340616	287.9712231	774.0174306	191.789603	205.1216699	293.9662292	232.483089	242.3273343	190.9560652	942.9648314	1022.462633	326.4337596	992.5809009	363.6020384	555.3637231	1150.982584	1327.991341	1507.071937	1337.459733	1390.308962	1169.849399	1254.260545	1360.159805	1271.069393	1614.953628	1207.479187	1544.592863	1302.634461	1160.591062	1163.991027	1239.676215	1253.84883	1352.914446	3763.797581	3771.046726	3672.275201	4083.21895	3779.411985	1800.972991
7.3472	9.889129729	13.96160146	15.7012512	14.51070147	10.22815654	19.69390489	25.03040996	14.9909371	71.26616818	18.82654435	10.12209382	28.01080086	21.38670769	22.15737638	5.276347967	18.08061154	13.4657644	30.85531726	440.6241329	324.8519778	234.0703746	342.9697123	395.6665187	412.8334096	182.7063461	132.2330971	175.0459399	233.9514066	127.3403363	168.9297722	56.31956055	42.18315438	78.62118115	42.78805208	34.58065447	276.0106087	59.84479587	43.19490092	37.54286005	59.39558833	97.69060416	64.34559353	146.1143833	212.4078663	44.92133885	188.8186734	110.2680821	160.4866207	57.09606157	69.63096604	23.31497704	36.27799205	37.89220331	44.83253933	51.09598119	41.5153498	26.2193594	32.72804216	28.33575107	37.54071164	45.65888511	41.77148191	23.58105786	54.99556352	31.57681109	39.32950646	302.1830925	664.2751908	746.3341297	642.7825303	841.0677956	332.14759
7.36303	34.34703718	36.67999362	34.292025	46.11497646	25.16488912	58.24826443	50.46509738	47.59097767	119.6719113	39.83905589	51.1692736	46.72733575	42.2800428	63.26989011	46.9806704	54.64064754	43.63975214	61.25176746	358.1265844	303.4590644	279.0583739	431.7716393	398.025796	429.2809072	119.3818194	90.1956767	99.31103925	166.3461243	92.58027353	89.55653421	60.49792847	60.06427426	60.19270784	65.80181195	33.43152374	226.6615304	50.29310188	51.34797566	41.84901932	55.89300074	83.77931484	51.14945102	70.11342722	147.7901356	67.4681219	153.3295204	83.32566271	131.2116408	60.97451142	68.91832218	95.36659229	59.98922535	74.5591834	57.59616154	79.91747535	64.28499236	60.01088665	78.02713743	47.66167617	42.94073071	52.31080851	84.89845196	64.58807857	82.43108492	71.28886256	75.6915207	219.1985352	478.881234	629.3180885	337.0728246	444.1542204	287.9384021
7.36975	152.6335573	163.5587897	182.5983774	177.2732152	130.3411106	169.1445547	160.5486251	169.9620068	395.6524042	320.1589088	220.7182809	326.4248932	175.0789619	246.3633321	174.2501513	156.0401302	147.1641372	146.9614724	1328.242762	871.8319189	1007.245975	1078.308658	1103.547447	1100.713472	217.8795069	171.545949	186.4774225	186.6636706	154.0324491	151.768563	178.0835764	201.0827698	119.2030429	108.9904372	93.26667876	250.1827465	93.66708422	105.9583404	128.3873638	108.7331276	125.7387059	83.23371173	415.1733941	481.6983123	337.2372505	543.3104644	347.1115889	381.604323	382.8601435	669.5920929	786.4972272	544.4017437	441.7800307	389.7422047	407.7991551	577.3604757	639.2175212	618.6864784	523.8150711	403.5397826	516.3199678	504.825167	486.2091533	394.0241763	524.9614599	571.0514897	374.9527768	1586.886987	1872.000983	2010.915343	1521.87828	1545.252954
7.38288	231.6830402	239.3284325	293.1629119	272.3614576	213.3568946	234.9885898	207.9827174	234.250194	453.6507073	463.3847877	304.5857332	492.2825059	231.9798379	290.3696981	247.0885609	228.4410126	207.6387531	177.242626	2133.883365	1579.403151	1572.153714	1337.994114	1512.010309	1606.932856	306.4179525	214.9080209	291.6203632	225.6301359	204.5961888	200.1363752	216.5882712	351.8132461	106.2005909	227.7943809	211.417335	276.2693212	95.19473246	108.4416338	141.9531314	109.9852349	122.5723348	89.74677783	717.193222	766.8704247	586.9596757	769.8812111	572.3796313	576.8038845	498.9762698	712.647479	782.6844753	633.6558918	603.3905608	529.6869733	496.4931564	646.3908812	635.5313953	773.4573199	602.8744116	657.7543713	612.9972188	529.4197699	540.5111905	518.5467519	577.5215795	642.1840455	1394.961803	2785.898503	2861.033207	3013.921133	2954.160172	2984.428827
7.4015	33.32612299	42.36146832	60.42138328	54.45947094	17.24968062	27.45776591	13.50921184	8.19484104	25.07312116	0.090028004	21.00974586	25.10684025	51.2405143	68.70809925	41.30256761	25.39817944	27.40375857	28.65061738	63.68128148	88.91939658	110.6201529	57.89895172	133.4527506	132.3442021	0.002004797	46.94528468	4.223994321	0.002004797	0.391675235	0.002004797	16.06665635	12.58763789	1.554153929	25.76777271	6.38192187	2.490832547	0.74510341	0.002004797	7.77697353	2.460050783	0.935787137	8.715719356	6.848993335	41.3366358	31.60531368	52.67254795	54.4598836	49.66918287	2.082232986	26.27966111	4.585050151	9.80506329	0.002004797	0.007124363	2.861244546	0.002004797	0.002004797	7.814601373	9.719051616	2.661848646	2.688338496	8.044185939	3.678116056	1.382858829	7.317910893	17.15725748	329.7367632	86.17512345	54.58247499	94.23937651	99.97418821	87.66492335
7.41215	20.37316071	29.67300089	52.461984	31.90376498	15.84522817	42.17341813	0.002004797	0.002004797	28.23763847	8.305503394	6.054492398	26.02466996	18.59645544	45.05173936	11.15020809	8.315260611	4.784181356	32.43254604	0.002004797	0.002004797	8.192121388	7.51963178	29.06034154	14.2434524	26.16392309	21.27499401	0.002004797	0.002004797	5.835644263	0.002004797	14.71270908	7.416906231	2.292720572	4.503894151	0.002004797	5.568252474	4.360756716	4.433446084	8.355253049	0.144475661	0.002004797	2.311755556	0.002004797	7.570812783	0.002004797	18.19189877	22.74367422	12.578549	22.09289795	0.402804678	37.13906104	21.85703062	23.81896496	23.82179235	55.40216862	23.47589157	6.142662641	28.84744119	0.002004797	20.20621928	30.31664777	43.45234959	45.67798479	45.95174411	49.96582263	57.72056531	395.3098863	3.809071744	6.230386112	14.28977366	24.85211914	0.002004797
7.42446	193.9294061	194.9169222	222.8017918	187.4200781	200.0572514	190.0252811	141.829493	263.8495056	685.4968282	796.0935786	382.9389478	836.7704741	204.2713301	221.8437159	226.8671471	243.7222882	200.1705183	182.5654622	924.4891403	648.8397104	684.1039017	645.4094239	568.6246515	591.2560623	700.2257913	346.0751823	672.225831	481.1529487	418.7411646	280.5145105	149.9385978	203.1002414	165.0339316	96.20250397	173.0530894	429.0080455	106.560868	125.9800949	190.0196113	130.3550905	119.3231661	99.3055696	259.9415488	276.602517	195.4668105	246.4867622	212.4444763	251.8250789	901.580541	998.6785406	1152.361379	994.3041104	1088.615797	928.032911	953.5383864	1058.93255	988.1294797	1198.999196	938.6709861	1189.3559	1018.918678	901.7402258	927.4975342	985.0773808	1015.254827	1090.866588	3433.539833	781.1433242	840.3408907	860.1361183	859.3915532	809.3255718
7.4376	180.1815274	188.6366088	243.9440672	138.3737294	174.5177	183.0039975	168.5140345	188.732846	319.4246162	265.5627927	214.2110937	306.6717206	183.1230922	204.7512956	178.7041393	154.5405842	163.0503051	178.8310499	175.0632297	149.9831793	207.8404838	171.8252717	192.122361	173.7100274	132.95977	278.6415971	188.4964593	99.39201843	99.23524697	306.1506115	142.7774624	29.12364035	34.19460053	95.81138713	34.45857137	116.7301822	19.23522304	24.59733176	36.59740032	25.95101799	15.03835792	25.5983709	40.01973269	43.78732498	52.15725288	60.11690625	67.47459564	67.80278581	244.6713745	269.0986475	184.0596285	195.2853329	265.4481051	237.5863483	203.9925465	250.4321746	255.8796818	241.8887627	228.5682736	232.4581287	220.4676271	161.8732659	159.1982733	195.853646	182.1877126	194.8590854	873.1022907	160.0081803	180.4619001	177.4495452	195.9195508	162.1019443
7.45542	58.37998405	61.19434553	66.75704251	32.84426637	71.34914689	58.39423239	50.50920159	38.98528187	54.63177786	46.79069021	47.58450631	80.67444537	75.2310228	66.01504142	51.75796133	0.002004797	46.50844085	39.64862575	14.42168158	19.77294382	0.002004797	0.002004797	0.002004797	0.002004797	1.252906927	0.002004797	17.76021913	1.406317055	1.765813894	3.279127548	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	5.214049293	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	2.469492664	0.002004797	7.586296634	16.33294962	18.8607667	7.043117182	12.9528945	34.39303142	0.002004797	13.32635367	0.002004797	0.849599907	0.002004797	4.482266918	11.8577859	0.002004797	22.79315788	0.002004797	0.494656645	0.002004797	0.002004797	0.726862303	0.002004797	1.567886955	52.4267366	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797
7.47505	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.160538674	1.407836408	0.002004797	0.002004797	0.002004797	0.002004797	1.528695338	0.002004797	0.888295851	2.039228489	7.812567871	6.129381125	20.78815679	1.287060416	0.002004797	0.497360886	29.71497083	2.993782985	12.46467115	0.002004797	0.062140019	4.193198199	0.002004797	2.791493952	0.002004797	3.270341032	0.002004797	0.4930461	0.002004797	0.002004797	1.58361087	0.002004797	0.002004797	0.961010357	2.619977036	0.002004797	20.53586348	0.002004797	0.002004797	0.002004797	1.832285224	0.002004797	8.976630483	14.31802328	3.267420563	0.002004797	0.002004797	8.487486282	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	0.002004797	3.81309874	0.002004797	0.002004797	2.492874728	0.002004797	0.002004797	1.677942528	41.66246062	7.203033668	68.58142115	10.91908935
7.49169	29.28683695	37.64378511	42.51254037	45.67432409	27.60873695	24.56768146	24.39582169	16.78592817	54.80095465	28.41553823	33.27654178	76.2388327	36.94121667	33.22575953	32.58558728	24.2201902	31.73428242	31.8111938	56.79180008	10.51483201	44.77136981	48.87671138	125.6724537	177.8316417	21.18944217	42.97328056	24.00413907	4.348170606	21.87108489	14.92774041	88.72119197	32.81147698	17.05237836	30.73723843	19.63411381	26.35110591	29.31184701	32.64462281	25.03212562	32.84038152	32.25816874	21.66680116	8.90055715	59.49936345	16.73364779	0.754551766	40.26306947	68.81991978	11.89232429	26.89386643	59.82110386	27.25760285	8.794382215	48.13628351	50.38879636	10.22486117	18.6515975	38.12044275	16.93125648	30.07129261	28.16892013	28.54653885	30.57933051	10.26351409	25.05321628	43.61813493	281.8142802	109.3844946	107.4422168	19.48561857	97.12179103	18.50777816
7.50466	46.84923774	46.55539302	50.56730098	74.17359135	71.43214558	39.76464786	72.93934994	44.69300726	94.14879041	77.22458223	84.1248875	95.15930658	60.08996191	54.88532978	74.08679637	49.11343612	52.09756776	70.67259579	158.6238129	168.1148611	201.4324541	78.91546623	229.5227832	411.9889029	46.8008668	57.41304911	39.6737738	20.62755433	29.0559477	16.50330424	75.66798606	66.16167812	68.04943286	45.09624072	55.68266582	25.1215435	40.06306155	24.0827293	31.69473786	43.34672706	51.37944577	28.60259185	160.0290084	203.7389966	164.1301793	19.68719889	42.20827991	242.1937968	48.184575	34.77873951	72.83579539	44.24996497	50.1122972	55.56706475	43.16614971	36.66519349	53.43196438	72.86478422	43.43960415	22.85214073	41.09595572	58.47797379	50.98927453	36.44319376	67.11761652	75.69452585	457.1318241	160.8586578	193.3658552	35.38801645	207.807968	54.44275448
7.51889	3.733887856	2.936373743	3.079171366	25.71737462	11.7957407	0.907219563	13.10649772	12.6228112	29.31328928	14.26049115	29.71030538	38.62523838	48.82736485	37.74677656	40.5211359	9.556807994	35.66925557	46.07532331	110.1463135	72.83002375	112.5979667	58.71314585	112.8183944	234.6600965	11.95694836	29.8189132	11.1909629	15.86813888	8.416695471	3.527425327	15.42976332	24.58031892	10.57599782	4.61079427	9.829680366	8.550734265	2.185693167	7.011024367	13.40961732	2.809634903	15.6615736	10.72521291	10.96990923	26.38217616	19.49175805	21.34489905	96.55783788	38.50877807	4.739957711	5.158150838	31.8666698	13.3105315	3.566257397	6.03324127	20.23004885	1.788241946	20.61819834	33.63258232	1.917133686	6.681054562	20.20118727	17.35131448	13.9762151	1.995479939	19.95760042	23.09349299	9.947900431	59.05615878	67.02186075	81.10939453	96.04268519	42.04750556
7.52983	82.67615865	77.92140758	146.9727401	124.0978069	88.69802992	62.23100581	89.32223843	64.82288431	180.9459815	97.05271027	124.5822666	129.6591713	49.99050538	88.08168509	56.66608418	56.69339314	85.87458747	59.68096626	277.0522856	248.2104575	300.9766659	170.6733006	298.8590561	476.9260518	19.03996078	55.06215521	20.39230286	97.08535894	18.24910924	10.01666871	49.57706409	65.4298128	32.03839051	14.61082322	12.50951027	36.05888196	5.742341847	78.87793835	20.05313235	39.96321881	19.70494539	12.10004727	64.25085136	83.90183412	10.42446957	133.4422839	105.0883154	111.4032714	3.286688035	0.002004797	43.88371906	20.89825208	3.263899328	5.740983594	17.73302575	5.614499403	23.85273982	47.53686032	4.836235396	1.418868608	27.49673925	28.44400316	22.09616127	22.92020679	42.96274073	41.47607971	78.47149435	226.9872946	300.0179794	117.3804117	267.8505153	84.3765918
7.54327	171.3703655	171.964862	171.8532112	255.0169057	130.6399174	176.939427	218.870862	147.6974737	194.725072	186.4678851	215.737508	219.4631472	134.5105673	186.5514899	145.9538186	115.1953694	126.0799459	127.4961954	369.4264771	302.0554643	350.2970464	819.0841043	371.0229956	665.8004296	124.1668926	166.3223572	92.32574589	84.72861324	93.51987309	100.257999	114.4818722	79.05789663	60.87400578	64.39405571	60.79419274	90.79237799	24.1241954	85.60760707	114.6203584	57.74184065	44.26669004	34.11076434	93.22495608	122.2719974	116.3573641	117.1884848	147.2080321	188.9727355	16.44651819	17.42351607	85.99827715	60.4471302	25.07595358	34.34456471	40.25541822	18.1070545	40.20041919	81.98720493	15.62006739	29.95019324	52.35675572	68.17629737	58.95011059	48.08301102	81.31345125	81.79910246	83.48779251	265.7481298	298.70002	316.8528736	332.9029117	319.3686463
